,Open,High,Low,Close,Volume,fast_ma,slow_ma,rsi,atr
2021-04-20,21.959999084472656,22.549999237060547,21.239999771118164,21.780000686645508,47123100.0,23.209166685740154,26.692857155433067,41.93937124224611,1.375642912728446
2021-04-21,21.649999618530277,22.63999938964844,21.43000030517578,22.6299991607666,42641400.0,23.101666688919067,26.62736263903943,45.19597302890424,1.3327857426234657
2021-04-22,22.940000534057617,23.51000022888184,22.51000022888184,22.86000061035156,51346400.0,23.055000066757202,26.585934083540362,46.06275072440955,1.3170713697160996
2021-04-23,22.88999938964844,23.549999237060547,22.739999771118164,23.40999984741211,32052800.0,23.017083406448364,26.54604396191272,48.13951372630112,1.2763569695608958
2021-04-26,23.690000534057617,24.26000022888184,23.459999084472656,24.11000061035156,33667600.0,23.012500127156574,26.51208791627989,50.69766175052548,1.281356947762626
2021-04-27,24.170000076293945,24.26000022888184,23.56999969482422,23.8799991607666,27678300.0,23.038333415985107,26.47516483264965,49.84231359534803,1.277785573686873
2021-04-28,23.670000076293945,24.170000076293945,23.420000076293945,23.850000381469727,22068100.0,23.120416800181072,26.446813185136396,49.72645211816701,1.26992838723319
2021-04-29,23.8700008392334,24.13999938964844,22.809999465942383,23.3700008392334,36770100.0,23.15333350499471,26.41879121549837,47.84230927010627,1.2949284144810278
2021-04-30,23.18000030517578,23.549999237060547,22.84000015258789,23.040000915527344,24717300.0,23.172500212987263,26.372747274545524,46.55815064509375,1.2156426565987732
2021-05-03,23.01000022888184,23.07999992370605,22.209999084472656,22.299999237060547,33934400.0,23.196250200271606,26.332417603377458,43.76873650735137,1.0964284624372216
2021-05-04,21.940000534057617,22.200000762939453,20.8700008392334,21.63999938964844,63429600.0,23.179583470026653,26.256923088660606,41.424970769659645,1.016428266252791
2021-05-05,21.809999465942383,21.940000534057617,20.96999931335449,21.149999618530277,39134700.0,23.09041674931844,26.181208788693606,39.75164343551019,0.9878570011683883
2021-05-06,21.020000457763672,21.020000457763672,19.40999984741211,20.09000015258789,92201100.0,22.96625010172526,26.086703289996137,36.385161029517796,1.0435711996895936
2021-05-07,20.299999237060547,20.75,19.57999992370605,19.75,63725500.0,22.81250007947286,25.99879120208405,35.36791098178861,1.0599998746599486
2021-05-10,19.280000686645508,19.299999237060547,18.18000030517578,18.46999931335449,104670500.0,22.612500031789143,25.92010988507952,31.82157584780903,1.0785713195800797
2021-05-11,17.200000762939453,20.299999237060547,17.05500030517578,20.209999084472656,203230500.0,22.50041667620341,25.87120877779447,40.420252129321995,1.2239284515380873
2021-05-12,20.0,20.0,18.51000022888184,18.88999938964844,128281500.0,22.31208332379659,25.802967008653578,36.70212625432421,1.273928369794574
2021-05-13,19.13999938964844,19.46999931335449,17.81999969482422,18.3700008392334,87811600.0,22.075833320617676,25.746043949336794,35.34594855940415,1.333928380693709
2021-05-14,18.81999969482422,20.200000762939453,18.530000686645508,20.07999992370605,79409500.0,21.9399999777476,25.70989009312221,42.71608296740073,1.4039283479963036
2021-05-17,19.729999542236328,20.489999771118164,19.6299991607666,20.459999084472656,50039600.0,21.733333269755047,25.66439557337499,44.21241364236407,1.4160712105887279
2021-05-18,20.520000457763672,21.6200008392334,20.26000022888184,21.239999771118164,59672400.0,21.630833228429157,25.639120835524338,47.20941720921982,1.4596426827566964
2021-05-19,20.100000381469727,21.03499984741211,19.940000534057617,20.670000076293945,45314000.0,21.52749991416931,25.591538418780317,45.32535964266521,1.4574997765677313
2021-05-20,20.75,20.809999465942383,20.280000686645508,20.61000061035156,46302400.0,21.449999968210857,25.541098856663965,45.12464655695037,1.4446426119123184
2021-05-21,20.84000015258789,21.15999984741211,20.46999931335449,20.75,35372900.0,21.400416612625122,25.48417577638731,45.718512622335645,1.431785447256906
2021-05-24,21.059999465942383,21.520000457763672,20.674999237060547,21.21999931335449,46596800.0,21.37708322207133,25.42967027098268,47.729291126531585,1.38999993460519
2021-05-25,21.420000076293945,22.11000061035156,21.280000686645508,21.479999542236328,49890800.0,21.329166571299236,25.385494441776487,48.839356569200696,1.3842856543404716
2021-05-26,21.57999992370605,22.239999771118164,21.489999771118164,22.1200008392334,42958300.0,21.298333247502644,25.354725219391206,51.5226008486307,1.3142856870378765
2021-05-27,22.01000022888184,22.700000762939453,21.649999618530277,22.700000762939453,76230500.0,21.268749952316284,25.322417542174623,53.84539090117479,1.3057143347603926
2021-05-28,23.0,24.75,22.76000022888184,22.950000762939453,111846000.0,21.22041662534078,25.282087871006556,54.83309450591609,1.3400000163487018
2021-06-01,23.190000534057617,23.350000381469727,22.36000061035156,23.059999465942383,52695500.0,21.18624997138977,25.246043907417047,55.278950579647734,1.1789286477225163
2021-06-02,23.020000457763672,24.84000015258789,22.81999969482422,24.450000762939453,86473200.0,21.211249987284344,25.22923073401818,60.496442476713284,1.2017859050205772
2021-06-03,24.13999938964844,24.26000022888184,23.34000015258789,23.6299991607666,48164200.0,21.22208325068156,25.130879056322705,56.38727375311976,1.1632145472935267
2021-06-04,23.709999084472656,24.489999771118164,23.5,24.030000686645508,42537600.0,21.263333241144817,24.996813134832696,57.86547238979647,1.1032145363943917
2021-06-07,24.0,24.76000022888184,23.790000915527344,24.459999084472656,49641000.0,21.353333234786987,24.876923026619377,59.4305901696097,1.111071586608887
2021-06-08,24.850000381469727,25.229999542236328,23.93000030517578,24.3799991607666,53488600.0,21.467499891916912,24.71626367673769,58.99887338516546,1.1067857742309575
2021-06-09,24.450000762939453,24.739999771118164,24.170000076293945,24.170000076293945,36006200.0,21.59333324432373,24.589999942989138,57.8312497418175,1.0546429497855054
2021-06-10,24.0,24.38999938964844,23.440000534057617,24.13999938964844,35482900.0,21.762083212534588,24.46868125160972,57.65864173145798,1.0846429552350734
2021-06-11,24.1200008392334,24.709999084472656,24.030000686645508,24.670000076293945,33113100.0,21.9670832157135,24.366593350420942,59.89755876862314,1.0839285169328967
2021-06-14,24.729999542236328,25.149999618530277,24.46999931335449,25.0,51801500.0,22.239166577657063,24.300439499236724,61.24845872282514,1.0721427372523726
2021-06-15,25.030000686645508,25.549999237060547,24.38999938964844,24.40999984741211,46693200.0,22.41416660944621,24.219670264275518,57.57680428373477,1.0914283479963038
2021-06-16,24.09000015258789,24.940000534057617,23.86000061035156,24.799999237060547,58452600.0,22.66041660308838,24.13999993460519,59.28507109707964,1.114285469055177
2021-06-17,24.68000030517578,25.459999084472656,24.549999237060547,25.450000762939453,64408400.0,22.955416599909466,24.045494456867594,61.986329679563895,1.104285376412529
2021-06-18,25.59000015258789,25.940000534057617,25.020000457763672,25.3700008392334,65852600.0,23.175833304723103,23.928131837111252,61.45499465510157,1.0235711506434861
2021-06-21,25.100000381469727,25.549999237060547,24.51000022888184,25.420000076293945,54805000.0,23.382500012715656,23.78802196796124,61.672405634674384,1.027142524719239
2021-06-22,25.38999938964844,25.520000457763672,24.959999084472656,25.399999618530277,46171100.0,23.555833339691162,23.6748351421985,61.52542229604357,0.922856875828335
2021-06-23,25.459999084472656,26.350000381469727,25.34000015258789,26.270000457763672,53362200.0,23.789166688919067,23.599670305356874,65.33100994278416,0.9157139914376403
2021-06-24,26.489999771118164,26.709999084472656,26.170000076293945,26.530000686645508,48419400.0,24.03583335876465,23.54054943545834,66.38317107243338,0.8835710797991079
2021-06-25,26.57999992370605,27.01000022888184,26.2450008392334,26.780000686645508,140832700.0,24.287083387374878,23.528901089678754,67.39073348006175,0.8689282281058183
2021-06-28,26.979999542236328,27.5,26.86000061035156,27.3799991607666,42184600.0,24.543750047683716,23.532197784591506,69.6986046413253,0.8274996621268144
2021-06-29,27.3799991607666,27.440000534057617,26.440000534057617,26.6299991607666,38478900.0,24.75833336512248,23.548241730574723,63.72904064975263,0.8582139696393701
2021-06-30,26.479999542236328,26.920000076293945,26.209999084472656,26.36000061035156,28957100.0,24.9350000222524,23.519230748270893,61.71425983880144,0.8410712650844034
2021-07-01,26.100000381469727,26.1299991607666,24.59000015258789,24.71999931335449,55429800.0,25.019166628519695,23.483186784681383,51.28632421692725,0.9189285550798691
2021-07-02,25.0,25.34000015258789,24.32999992370605,24.440000534057617,29389500.0,25.081249952316284,23.457802175165533,49.76618726451822,0.9424999782017299
2021-07-06,24.600000381469727,25.200000762939453,24.46999931335449,24.68000030517578,28764500.0,25.148749987284344,23.439010976435064,51.08210038608255,0.9139285768781392
2021-07-07,24.229999542236328,24.26000022888184,22.71999931335449,22.88999938964844,66937300.0,25.083749930063885,23.4272527380304,42.326107247723904,0.9767857960292273
2021-07-08,22.43000030517578,23.209999084472656,22.25,23.07999992370605,34612600.0,25.06083329518636,23.418241752372992,43.41617654783348,0.9803571701049807
2021-07-09,22.959999084472656,23.38999938964844,22.76000022888184,23.290000915527344,22492400.0,25.02999997138977,23.401538471599203,44.64066809469913,0.9596428189958848
2021-07-12,23.26000022888184,23.4950008392334,22.8799991607666,22.950000762939453,23457200.0,24.96708337465922,23.384725298200333,43.043848173667875,0.9292858668736054
2021-07-13,22.979999542236328,22.989999771118164,22.420000076293945,22.450000762939453,24748800.0,24.886666774749756,23.37219783238002,40.77287963550531,0.9300000326974056
2021-07-14,22.489999771118164,22.6200008392334,21.51000022888184,21.559999465942383,33796200.0,24.77791674931844,23.33736266670646,37.08526420920896,0.9371429170881002
2021-07-15,21.71999931335449,22.05500030517578,21.01000022888184,21.46999931335449,31871000.0,24.666666746139526,23.31010990352421,36.729578535682016,0.9732144219534737
2021-07-16,21.600000381469727,21.709999084472656,21.239999771118164,21.3700008392334,19503100.0,24.52916677792867,23.297472545078822,36.31976925699234,0.9521429879324774
2021-07-19,20.96999931335449,21.690000534057617,20.549999237060547,21.540000915527344,30314400.0,24.385000149408977,23.267582442734266,37.57352796126166,0.982143129621233
2021-07-20,21.6299991607666,22.350000381469727,21.21999931335449,22.18000030517578,22954000.0,24.292083501815796,23.239340687846088,42.11628739153018,0.9914289202008929
2021-07-21,22.270000457763672,22.68000030517578,22.1200008392334,22.520000457763672,20437300.0,24.197083552678425,23.193076961643094,44.39247295353683,0.9807145254952567
2021-07-22,22.549999237060547,22.670000076293945,21.8799991607666,22.06999969482422,17468900.0,24.05625017484029,23.139780254154417,42.073894877029254,0.9107145581926621
2021-07-23,22.01000022888184,22.07999992370605,21.51000022888184,21.809999465942383,17653300.0,23.9079167842865,23.085054963499633,40.77117895832002,0.8792859486171173
2021-07-26,21.799999237060547,22.299999237060547,21.479999542236328,22.1299991607666,16267900.0,23.770833412806194,23.046813189328372,43.068334025441395,0.8835716247558588
2021-07-27,21.959999084472656,22.11000061035156,21.09000015258789,21.68000030517578,23078700.0,23.615833441416424,23.008021993951484,40.71697902816643,0.8178571973528174
2021-07-28,21.75,22.614999771118164,21.690000534057617,22.559999465942383,25073600.0,23.461250066757202,22.99241759750869,46.73802356715022,0.8160715103149406
2021-07-29,22.780000686645508,22.850000381469727,22.13999938964844,22.18000030517578,19219100.0,23.28000005086263,22.968901120699368,44.66395708091369,0.8217859268188467
2021-07-30,21.850000381469727,22.4060001373291,21.709999084472656,21.709999084472656,15889200.0,23.068749984105427,22.941318700601766,42.21085077671231,0.8275715964181073
2021-08-02,21.90999984741211,22.3700008392334,21.479999542236328,22.100000381469727,21372900.0,22.84875003496806,22.928571449531304,44.871139865156465,0.850428853716168
2021-08-03,22.030000686645508,22.270000457763672,21.709999084472656,22.239999771118164,17040100.0,22.665833393732708,22.932527500194507,45.8191479422652,0.8111431939261292
2021-08-04,22.200000762939453,22.540000915527344,22.06999969482422,22.299999237060547,15537400.0,22.49666666984558,22.92945056957203,46.23866334300728,0.7700718470982137
2021-08-05,22.21999931335449,22.770000457763672,22.020000457763672,22.520000457763672,18575200.0,22.40500005086263,22.928791234781453,47.807618326791854,0.7900718961443215
2021-08-06,22.63999938964844,22.690000534057617,21.790000915527344,21.81999969482422,24200700.0,22.295833349227905,22.929780247447255,43.527990078063844,0.7729289191109788
2021-08-09,21.850000381469727,23.280000686645508,21.799999237060547,22.93000030517578,35611100.0,22.222916682561237,22.939560460520315,50.906685428328565,0.7979289463588162
2021-08-10,23.01000022888184,23.520000457763672,22.780000686645508,22.920000076293945,25947900.0,22.224166711171467,22.935494517232037,50.843314437890754,0.8107861110142291
2021-08-11,23.06999969482422,23.190000534057617,22.09000015258789,22.350000381469727,34679000.0,22.19375006357829,22.927582436865503,47.29045950713817,0.8329289300101136
2021-08-12,24.450000762939453,25.76000022888184,23.584999084472656,24.88999938964844,189287200.0,22.260416666666668,22.943516490223644,60.35998767659906,1.0357860837663924
2021-08-13,25.0,25.100000381469727,24.309999465942383,24.899999618530277,52395100.0,22.341666618982952,22.961428568913387,60.40091899776749,1.0336433138166154
2021-08-16,24.899999618530277,24.899999618530277,23.770000457763672,24.5,45907300.0,22.427083253860474,22.97901099068778,57.87016504516773,1.0400718961443223
2021-08-17,23.899999618530277,24.59000015258789,23.739999771118164,23.96999931335449,35348300.0,22.52749991416931,22.98516483097286,54.65728248388627,1.034000532967704
2021-08-18,24.06999969482422,25.940000534057617,23.68000030517578,25.280000686645508,92065600.0,22.68624997138977,22.99879120208405,60.40967022460483,1.1447147641863147
2021-08-19,25.01000022888184,25.63999938964844,24.13999938964844,24.15999984741211,67605600.0,22.802499930063885,23.007802187741458,54.18662586515504,1.2021432604108544
2021-08-20,24.21999931335449,24.479999542236328,23.65999984741211,24.01000022888184,52062300.0,22.90541656812032,22.99230768392374,53.40646235555786,1.1971431459699364
2021-08-23,24.020000457763672,24.93000030517578,23.899999618530277,24.81999969482422,35705300.0,23.015416542689007,23.004615364493905,56.95036030256101,1.230714525495257
2021-08-24,25.0,25.350000381469727,24.76000022888184,25.100000381469727,37227400.0,23.12291653951009,23.026043944306426,58.11635856125535,1.23928587777274
2021-08-25,25.1200008392334,25.190000534057617,24.06999969482422,24.350000381469727,54678500.0,23.21791656812032,23.046703296703296,53.97053465060628,1.265714509146554
2021-08-26,24.399999618530277,25.40999984741211,24.36000061035156,24.8700008392334,46179400.0,23.34541662534078,23.07890110225468,56.26111841182384,1.2771430696759904
2021-08-27,25.049999237060547,26.09000015258789,24.90999984741211,25.709999084472656,52268500.0,23.494583288828533,23.122087897835197,59.691956350226995,1.2585714885166712
2021-08-30,25.739999771118164,26.600000381469727,25.6200008392334,25.76000022888184,44139300.0,23.664583285649616,23.156483513968332,59.89024946752489,1.275714329310826
2021-08-31,25.790000915527344,26.36000061035156,25.65999984741211,26.34000015258789,93168600.0,23.822083314259846,23.19472526717972,62.17563335123412,1.2471429279872346
2021-09-01,26.459999084472656,26.51000022888184,26.030000686645508,26.200000762939453,34417200.0,23.989583333333332,23.2253846178998,61.28320682193049,1.0378571919032502
2021-09-02,26.209999084472656,26.8700008392334,26.09000015258789,26.51000022888184,38460100.0,24.189583381017048,23.25175824008145,62.543686006966865,1.037142889840262
2021-09-03,26.489999771118164,26.75,26.21999931335449,26.63999938964844,26609500.0,24.37875000635783,23.282087912926308,63.07742807221195,0.9942858559744696
2021-09-07,26.790000915527344,26.8799991607666,26.270000457763672,26.700000762939453,35835100.0,24.564583381017048,23.313406598436963,63.332773847859926,0.977142878941127
2021-09-08,26.600000381469727,26.61000061035156,24.959999084472656,25.57999992370605,54394400.0,24.701250076293945,23.33769230266194,55.71713639281964,0.9400001253400527
2021-09-09,25.38999938964844,26.239999771118164,25.290000915527344,26.1299991607666,34190800.0,24.851666688919067,23.371648327334896,58.32294264515674,0.9007143293108256
2021-09-10,26.18000030517578,26.729999542236328,26.170000076293945,26.280000686645508,37307800.0,25.03750006357829,23.415384607000664,59.01931703338968,0.8850000926426477
2021-09-13,26.149999618530277,26.23900032043457,25.030000686645508,25.82999992370605,42372300.0,25.158333381017048,23.461428568913387,56.04476251995352,0.9007143293108258
2021-09-14,25.96999931335449,26.700000762939453,25.899999618530277,26.26000022888184,34569000.0,25.297500054041546,23.517582421774392,58.177403930108426,0.9207143783569341
2021-09-15,26.299999237060547,27.149999618530277,26.030000686645508,27.07999992370605,49555500.0,25.49458336830139,23.594395606072393,61.90902711582675,0.9207142421177463
2021-09-16,27.200000762939453,28.790000915527344,27.020000457763672,28.6299991607666,109992000.0,25.65041669209798,23.69197801443247,67.6805693072863,0.9714285986764098
2021-09-17,28.65999984741211,29.290000915527344,28.06999969482422,28.709999084472656,182052600.0,25.80916666984558,23.804505484444753,67.94598943725985,0.9714287349155979
2021-09-20,27.56999969482422,28.100000381469727,26.059999465942383,26.549999237060547,89413500.0,25.894583304723103,23.874175815791872,55.026875208668315,1.0907144546508796
2021-09-21,26.88999938964844,27.14900016784668,26.07999992370605,26.6200008392334,50933600.0,26.00500003496806,23.959120886666433,55.318399984982975,1.1170715604509638
2021-09-22,26.61000061035156,27.770000457763672,26.582000732421875,27.43000030517578,44308100.0,26.09458335240682,24.058681320358108,58.60586790956301,1.1676430021013542
2021-09-23,27.709999084472656,29.190000534057617,27.670000076293945,28.770000457763672,60028600.0,26.286666711171467,24.15417583172138,63.33159392541304,1.237642969403949
2021-09-24,28.270000457763672,28.76000022888184,27.900999069213867,28.559999465942383,40309700.0,26.476250012715656,24.243186824924344,62.154150698236165,1.2618573052542559
2021-09-27,28.229999542236328,28.3799991607666,27.229999542236328,27.46999931335449,44102800.0,26.58666666348775,24.311648358355512,56.3922258333687,1.3132859638759076
2021-09-28,27.020000457763672,27.1299991607666,25.209999084472656,25.34000015258789,64206200.0,26.596666653951008,24.362967040512586,47.31640958933323,1.3504287174769816
2021-09-29,25.61000061035156,25.700000762939453,24.420000076293945,24.520000457763672,46164500.0,26.603749990463257,24.405934071802832,44.40340874330892,1.3740002768380306
2021-09-30,24.690000534057617,25.049999237060547,23.8799991607666,24.040000915527344,59505600.0,26.569166660308838,24.44208792801742,42.77136188698741,1.4147145407540462
2021-10-01,24.209999084472656,24.36000061035156,23.71999931335449,24.32999992370605,32778000.0,26.511666695276897,24.4762637589004,44.08602936405489,1.3711432048252656
2021-10-04,24.01000022888184,24.049999237060547,23.020000457763672,23.170000076293945,46789700.0,26.4037500222524,24.494835193340595,40.177032124063324,1.402571678161621
2021-10-05,23.209999084472656,23.8799991607666,23.06999969482422,23.209999084472656,56574800.0,26.273333311080933,24.50681319603553,40.370070452692765,1.3804288591657363
2021-10-06,24.90999984741211,25.01000022888184,23.350000381469727,23.57999992370605,125175700.0,26.16416660944621,24.516483516483518,42.196923515497275,1.3825717653547014
2021-10-07,23.709999084472656,24.1299991607666,23.540000915527344,23.729999542236328,38873700.0,26.048333247502644,24.525054931640625,42.947210195304805,1.3375715528215681
2021-10-08,23.86000061035156,24.09600067138672,23.11000061035156,23.5,39713400.0,25.917499939600628,24.529890102344556,42.06084103763634,1.218714441571917
2021-10-11,23.26000022888184,23.979999542236328,23.26000022888184,23.530000686645508,23971700.0,25.78541660308838,24.51978021139627,42.22552204496965,1.1937858036586213
2021-10-12,23.549999237060547,23.809999465942383,23.290000915527344,23.690000534057617,26280000.0,25.706666628519695,24.52043956714672,43.13817172303005,1.1460714340209959
2021-10-13,23.82999992370605,24.309999465942383,23.790000915527344,24.1299991607666,28494000.0,25.62333329518636,24.52153845147772,45.638598032035404,1.0646427699497765
2021-10-14,24.43000030517578,24.709999084472656,24.20499992370605,24.350000381469727,26106700.0,25.542916615804035,24.520329674521644,46.875361313756905,1.0439998081752229
2021-10-15,24.5,24.520000457763672,23.82999992370605,24.0,24366100.0,25.466666618982952,24.516153859568167,45.14524631099105,0.9982855660574776
2021-10-18,24.0,24.38999938964844,23.920000076293945,24.26000022888184,25609900.0,25.383333285649616,24.51714287223397,46.69279753037668,0.8704283578055251
2021-10-19,24.5,25.200000762939453,24.36000061035156,24.690000534057617,29393900.0,25.2837499777476,24.52318684085385,49.202331943546696,0.8461426326206755
2021-10-20,24.790000915527344,24.959999084472656,24.170000076293945,24.21999931335449,24248000.0,25.099999984105427,24.518241777524842,46.66014683234974,0.818999699183873
2021-10-21,24.1299991607666,24.93000030517578,24.07999992370605,24.780000686645508,23976600.0,24.93625005086263,24.515824202652816,49.92424124870685,0.833999633789063
2021-10-22,24.489999771118164,24.850000381469727,24.25,24.43000030517578,20166800.0,24.8479167620341,24.516043987902965,47.98118713822756,0.7832854134695878
2021-10-25,24.5,25.540000915527344,24.479999542236328,25.40999984741211,33962100.0,24.797500054041546,24.522747291313422,53.36251533927811,0.8047140666416721
2021-10-26,25.989999771118164,26.75,25.25,25.520000457763672,56767000.0,24.71791672706604,24.523516518729075,53.92895017892672,0.7832854134695876
