,Open,High,Low,Close,Volume,fast_ma,slow_ma,rsi,atr
2018-05-11,20.51333236694336,20.59199905395508,19.93866729736328,20.070667266845703,70194000.0,19.669111172358196,21.178153844980095,50.734562211995986,0.7090000425066266
2018-05-14,20.221332550048828,20.32933235168457,19.441333770751957,19.46466636657715,109302000.0,19.633750041325886,21.157230754475016,46.954592307647836,0.7313331876482282
2018-05-15,19.000667572021484,19.13066673278809,18.700000762939453,18.94533348083496,142788000.0,19.58722225824992,21.133003654060783,43.981229341368525,0.7482854298182896
2018-05-16,18.92200088500977,19.253999710083008,18.770666122436523,19.09866714477539,85110000.0,19.56611116727193,21.11238827548184,45.0686691995817,0.7385710307529995
2018-05-17,19.059999465942383,19.279333114624023,18.93133354187012,18.96933364868164,66309000.0,19.52222228050232,21.088915751530575,44.300638209860836,0.7127616064889091
2018-05-18,18.976667404174805,18.976667404174805,18.26666641235352,18.454666137695312,108778500.0,19.482250054677326,21.04526006258451,41.33281316976795,0.7338093348911828
2018-05-21,18.755332946777344,19.432666778564453,18.753332138061523,18.965999603271484,137739000.0,19.473361174265545,21.009216098994997,45.195135104389,0.7674760818481443
2018-05-22,19.18400001525879,19.200000762939453,18.22800064086914,18.333999633789062,134187000.0,19.42241668701172,20.965413900522087,41.61013817062815,0.7937141145978656
2018-05-23,18.517332077026367,18.660667419433597,18.26666641235352,18.60466766357422,89776500.0,19.364055633544922,20.922278372796026,43.63749806474049,0.6984284264700753
2018-05-24,18.559999465942383,18.74066734313965,18.326000213623047,18.523332595825195,62650500.0,19.329638957977295,20.879516454843376,43.16068712813232,0.6454760687691825
2018-05-25,18.5086669921875,18.642667770385746,18.374000549316406,18.59000015258789,58126500.0,19.317083438237507,20.834673954890324,43.69463204566991,0.6081428527832033
2018-05-29,18.567333221435547,19.100000381469727,18.40999984741211,18.917333602905277,84999000.0,19.31791679064433,20.788227081298828,46.3163680638559,0.6157618931361607
2018-05-30,18.88599967956543,19.667333602905277,18.773332595825195,19.447999954223636,112345500.0,19.34855564435323,20.749509140685365,50.289576668068406,0.6464762006487168
2018-05-31,19.1473331451416,19.357999801635746,18.86199951171875,18.98200035095215,88795500.0,19.34647234280904,20.70167763678582,47.05168553091217,0.6460477284022742
2018-06-01,19.05733299255371,19.46333312988281,18.922666549682617,19.454666137695312,81366000.0,19.340194543202717,20.657912076174558,50.47613674431601,0.6380002158028736
2018-06-04,19.62266731262207,19.933332443237305,19.56999969482422,19.78266716003418,71967000.0,19.34808349609375,20.616849815452493,52.72278628257509,0.6087621961321149
2018-06-05,19.84666633605957,19.85333251953125,19.11599922180176,19.408666610717773,89928000.0,19.32366681098938,20.576732593578296,49.9851099994317,0.606809888567243
2018-06-06,20.03333282470703,21.47800064086914,19.832000732421875,21.299999237060547,281509500.0,19.37463895479838,20.56344321533874,60.8658592235166,0.720095634460449
2018-06-07,21.07666778564453,22.0,20.905332565307617,21.07266616821289,215179500.0,19.462527831395466,20.543838815374688,59.22606024695947,0.7734290531703404
2018-06-08,21.26666641235352,21.631999969482425,21.143333435058597,21.17733383178711,123078000.0,19.528000036875408,20.52049083500118,59.7546347689509,0.7626671109880725
2018-06-11,21.500667572021484,22.310667037963867,21.5,22.13999938964844,197752500.0,19.609472195307415,20.510439547863637,64.26584949208511,0.7737622942243308
2018-06-12,22.979999542236328,23.6646671295166,22.53333282470703,22.851333618164062,335211000.0,19.722805579503376,20.501985340328005,67.14705227316753,0.8132385526384629
2018-06-13,23.11400032043457,23.14666748046875,22.65333366394043,22.985332489013672,142047000.0,19.828166643778484,20.498710611364345,67.66703263576002,0.8203337533133374
2018-06-14,23.17533302307129,23.916667938232425,23.106666564941406,23.847999572753903,164715000.0,19.974555492401123,20.508945024930515,70.81570504102822,0.8572386332920624
2018-06-15,23.589332580566406,24.31133270263672,23.416667938232425,23.87800025939941,162724500.0,20.133194367090862,20.527289338164277,70.91998194714878,0.9019527435302734
